ref;brand;lat;lon;;;operator;fuel;price;isself;updated;00
52235;;45.8013325;12.8137484;;;T.D.P. Carburanti S.R.L.;Gasolio;1.921;SelfService;09/06/2022 19:02:11;07
52240;Agip;46.1539002;13.2912666;;;Carrozzeria La Motta di Pecile Maurizio;Gasolio;1.904;SelfService;08/06/2022 17:41:42;07
52387;;46.0088700;13.3308100;;;Fuel Service S.A.S. di Valenti Mario & C.;Gasolio;1.969;SelfService;07/06/2022 19:48:20;08
52387;;46.0088700;13.3308100;;;Fuel Service S.A.S. di Valenti Mario & C.;Gasolio;2.171;Servito;07/06/2022 19:48:20;08
52438;Tamoil;46.0283439;13.2588105;;;6979;Gasolio;1.939;Servito;10/06/2022 07:26:11;08
52438;Tamoil;46.0283439;13.2588105;;;6979;Gasolio;1.939;SelfService;10/06/2022 07:26:11;08
5243;OMV;45.5482840;12.6018310;;;San Marco Petroli Distribuzione S.R.L.;Gasolio;1.959;SelfService;09/06/2022 19:02:06;08
52505;Agip;45.2637321;12.3006957;;;Vi.Sca. S.R.L.;Gasolio;1.989;Servito;10/06/2022 07:54:07;08
52505;Agip;45.2637321;12.3006957;;;Vi.Sca. S.R.L.;Gasolio;1.989;SelfService;10/06/2022 07:54:07;08
52530;;45.2237355;12.1971605;;;Ohana S.N.C.di Gobbin Narciso & C.;Gasolio;1.929;SelfService;08/06/2022 06:10:36;07
52530;;45.2237355;12.1971605;;;Ohana S.N.C.di Gobbin Narciso & C.;Gasolio;2.149;Servito;08/06/2022 06:10:36;08
52553;Agip Eni;46.0930140;13.1919520;;;Muharremi Altin;Gasolio;1.909;SelfService;09/06/2022 07:54:20;07
52553;Agip Eni;46.0930140;13.1919520;;;Muharremi Altin;Gasolio;2.134;Servito;09/06/2022 07:54:20;08
52574;Ego;45.4249143;12.1769133;;;Stazione Servizio Ego;Gasolio;1.939;Servito;08/06/2022 14:21:30;08
52574;Ego;45.4249143;12.1769133;;;Stazione Servizio Ego;Gasolio;1.939;SelfService;08/06/2022 14:21:30;08
52765;2P Carburanti;46.0933687;13.2318123;;;2p Udine;Gasolio;1.919;Servito;09/06/2022 11:41:40;07
52765;2P Carburanti;46.0933687;13.2318123;;;2p Udine;Gasolio;1.919;SelfService;09/06/2022 11:41:40;07
52838;Costantin;45.5491368;12.7460788;;;Costantin di Eraclea Mare;Gasolio;1.927;Servito;10/06/2022 06:58:08;07
52838;Costantin;45.5491368;12.7460788;;;Costantin di Eraclea Mare;Gasolio;1.927;SelfService;10/06/2022 06:58:08;07
52852;Repsol;45.9357748;13.1754332;;;Repsol;Gasolio;1.916;SelfService;07/06/2022 09:44:24;07
52910;Amico 14;45.1771759;12.2765281;;;Bc Chioggia 2;Gasolio;1.878;SelfService;09/06/2022 08:29:45;07
53066;Repsol;45.7179771;13.0500352;;;T.D.M. S.R.L.;Gasolio;1.894;SelfService;10/06/2022 07:38:09;07
53229;Major;45.2006590;12.2858512;;;Major 1019 Sottomarina di Chioggia (ve);Gasolio;1.859;SelfService;03/06/2022 17:10:32;07
53229;Major;45.2006590;12.2858512;;;Major 1019 Sottomarina di Chioggia (ve);Gasolio;1.959;Servito;03/06/2022 17:10:32;08
53341;;45.6393200;13.7603681;;;Geff S.R.L.;Gasolio;1.969;SelfService;10/06/2022 06:50:01;08
53345;;45.8951665;13.3092124;;;Eni Palmanova;Gasolio;1.899;SelfService;09/06/2022 08:39:10;07
53345;;45.8951665;13.3092124;;;Eni Palmanova;Gasolio;2.119;Servito;09/06/2022 08:39:10;08
53390;europam;45.5562670;12.6686310;;Servizio: self da aperto;Europam S.R.L.;Gasolio;1.967;SelfService;09/06/2022 16:12:43;08
53483;Eni;45.8112130;13.5217240;;;Eni;Gasolio;1.969;SelfService;09/06/2022 08:57:31;08
53483;Eni;45.8112130;13.5217240;;;Eni;Gasolio;2.189;Servito;09/06/2022 08:57:31;09
53525;IP;46.1497874;13.3440433;;;Cg Service di Cattarossi Gianluca;Gasolio;1.809;Servito;06/06/2022 10:55:26;07
53583;;45.4422945;12.0511814;;;Arino Ovest;Gasolio;2.079;SelfService;09/06/2022 09:29:26;08
53583;;45.4422945;12.0511814;;;Arino Ovest;Gasolio;2.289;Servito;09/06/2022 09:29:26;09
53617;Repsol;46.0806061;13.2077095;;;Repsol;Gasolio;1.842;SelfService;01/06/2022 12:43:21;07
53617;Repsol;46.0806061;13.2077095;;;Repsol;Gasolio;1.882;Servito;01/06/2022 12:43:21;07
53643;;46.1535669;13.2186863;;;Impianto Ip Tricesimo - Fuel Service S.A.S.;Gasolio;1.939;SelfService;07/06/2022 20:45:26;08
53683;;45.4781675;12.1524237;;;Eni 51141 - Bbr Carburanti;Gasolio;1.919;SelfService;09/06/2022 15:48:25;07
53683;;45.4781675;12.1524237;;;Eni 51141 - Bbr Carburanti;Gasolio;2.129;Servito;09/06/2022 15:48:25;08
53727;;45.7185651;13.7299462;;;Esso Sgonico;Gasolio;1.919;SelfService;10/06/2022 07:00:16;07
53727;;45.7185651;13.7299462;;;Esso Sgonico;Gasolio;2.079;Servito;10/06/2022 07:00:16;08
53730;Retitalia;46.4152831;12.7967519;;;Leonardo Frare;Gasolio;1.701;SelfService;10/06/2022 07:01:04;07
53730;Retitalia;46.4152831;12.7967519;;;Leonardo Frare;Gasolio;1.901;Servito;10/06/2022 07:01:04;07
53751;agip;45.7242197;12.7018664;;;Eni Fuel S.p.A.;Gasolio;1.949;SelfService;09/06/2022 10:40:07;08
53759;;45.3275632;12.0459033;;;Smp Campolongo Maggiore;Gasolio;1.939;SelfService;10/06/2022 00:18:10;08
53779;Esso;45.4982972;12.3180769;;;105843 - Tessera - Egi-2go;Gasolio;1.869;Servito;06/06/2022 11:27:44;07
53779;Esso;45.4982972;12.3180769;;;105843 - Tessera - Egi-2go;Gasolio;1.869;SelfService;06/06/2022 11:27:44;07
53799;Oil Italia;45.4692656;12.5355560;;;Oil Italia Cavallino;Gasolio;1.959;Servito;09/06/2022 16:01:13;08
53799;Oil Italia;45.4692656;12.5355560;;;Oil Italia Cavallino;Gasolio;1.959;SelfService;09/06/2022 16:01:13;08
5981;;45.3834720;12.0970410;;;Ip Services S.R.L.;Gasolio;1.939;SelfService;09/06/2022 23:01:43;08
6023;Tamoil;45.8609664;12.7687538;;;Fiorenergy S.R.L.;Gasolio;1.939;SelfService;09/06/2022 08:51:16;08
6154;Loro;45.1312159;12.0735352;;;L. & L. S.N.C. di Fecchio Davide & C.;Gasolio;1.854;Servito;06/06/2022 12:48:42;07
6187;Eni;45.4795275;12.2705799;;"Nuova stazione di rifornimento a idrogeno di Eni, la prima in Italia realizzata in ambito urbano e aperta al pubblico.";Bozzo S.N.C. di Bozzo Mauro & C.;Gasolio;1.904;SelfService;08/06/2022 09:34:54;07
6187;Eni;45.4795275;12.2705799;;"Nuova stazione di rifornimento a idrogeno di Eni, la prima in Italia realizzata in ambito urbano e aperta al pubblico.";Bozzo S.N.C. di Bozzo Mauro & C.;Gasolio;2.114;Servito;08/06/2022 09:34:54;08
6370;Api;46.0489079;12.6580690;;;Martinel Franco;Gasolio;1.969;Servito;10/06/2022 07:12:12;08
6370;Api;46.0489079;12.6580690;;;Martinel Franco;Gasolio;1.969;SelfService;10/06/2022 07:12:12;08
6475;Q8;45.4800785;12.2222066;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.959;SelfService;10/06/2022 01:43:29;08
6476;Q8;45.1944410;12.2820870;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.949;SelfService;10/06/2022 01:43:30;08
6477;Q8;45.4990769;12.6204447;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:43:31;08
6478;Q8;45.5584750;12.5760840;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:43:32;08
6479;Q8;45.4426520;12.1489920;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.959;SelfService;10/06/2022 01:43:37;08
6480;Q8;45.5069356;12.0236290;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.989;SelfService;10/06/2022 01:43:43;08
6502;Q8;45.7713341;13.0234252;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:44:45;08
6807;Total;45.9442569;12.8356969;;;Marinacci Renato;Gasolio;1.949;Servito;09/06/2022 09:00:17;08
6856;Q8;46.0595279;13.2200005;;;Sclippa Lino;Gasolio;1.979;Servito;10/06/2022 07:43:27;08
6871;Total;45.9300940;12.6447240;;;Welna S.N.C. di Natale Santarossa & C.;Gasolio;1.908;SelfService;09/06/2022 06:24:14;07
6986;IP;46.1706773;13.2061457;;;Jetrent S.R.L.;Gasolio;1.929;SelfService;08/06/2022 19:13:15;07
6986;IP;46.1706773;13.2061457;;;Jetrent S.R.L.;Gasolio;1.989;Servito;08/06/2022 19:13:15;08
6987;IP;46.0396718;13.2529196;;;Jetrent S.R.L.;Gasolio;1.927;Servito;10/06/2022 06:55:56;07
6987;IP;46.0396718;13.2529196;;;Jetrent S.R.L.;Gasolio;1.927;SelfService;10/06/2022 06:55:56;07
7261;Q8 Easy;45.9643929;12.6728282;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.999;SelfService;10/06/2022 07:07:58;08
7262;Q8;45.9313921;12.8714185;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.989;SelfService;10/06/2022 07:07:58;08
7267;Q8easy;46.0897890;13.1448520;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.948;SelfService;10/06/2022 01:44:41;08
7268;Q8;45.7941080;13.0314910;;;Servizi & Gestioni Italia S.R.L.;Gasolio;2.189;SelfService;10/06/2022 07:07:56;09
7269;Q8 Easy;46.4203023;13.0210435;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:44:43;08
7283;Q8;45.8223266;13.2149654;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.989;SelfService;10/06/2022 07:07:56;08
7284;Q8;45.7457293;12.9904216;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:43:40;08
7293;Q8 easy;46.0230754;13.2724728;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.945;SelfService;10/06/2022 01:44:41;08
7366;Shell;46.1049231;13.2617815;;;fratelli Giliberti S.N.C. di Giliberti Luca & Tiziano;Gasolio;1.948;SelfService;09/06/2022 23:07:32;08
7366;Shell;46.1049231;13.2617815;;;fratelli Giliberti S.N.C. di Giliberti Luca & Tiziano;Gasolio;2.179;Servito;09/06/2022 23:07:32;09
7433;IP;46.1632922;13.2562847;;;Fioritto Luciano;Gasolio;1.899;Servito;08/06/2022 18:55:04;07
7481;Esso;45.9638050;12.6503506;;;Tesolin Fabio;Gasolio;1.939;SelfService;10/06/2022 07:50:32;08
7623;Eni;45.4772863;12.1989337;;;Energi@ 3000 S.R.L.;Gasolio;1.924;SelfService;10/06/2022 00:10:11;07
7929;Agip;45.4658551;12.1071883;;;Aesse di Rizzo A. e C. S.N.C.;Gasolio;1.999;SelfService;10/06/2022 07:24:08;08
7929;Agip;45.4658551;12.1071883;;;Aesse di Rizzo A. e C. S.N.C.;Gasolio;2.218;Servito;10/06/2022 07:24:08;09
8221;Api;45.4840071;12.2811913;;;Ronchin Marino;Gasolio;2.349;Servito;10/03/2022 08:46:04;09
8221;Api;45.4840071;12.2811913;;;Ronchin Marino;Gasolio;2.349;SelfService;10/03/2022 08:46:04;09
8420;Eni;46.1517115;12.6614450;;;Chiaranda Walter;Gasolio;1.934;SelfService;09/06/2022 19:44:55;07
8613;IP;45.5710045;12.1112787;;;Ip;Gasolio;1.959;SelfService;09/06/2022 16:48:43;08
8613;IP;45.5710045;12.1112787;;;Ip;Gasolio;2.246;Servito;09/06/2022 16:48:43;09
8622;Erg;45.7749396;12.8484418;;;Ip Services S.R.L.;Gasolio;1.919;SelfService;09/06/2022 12:06:51;07
8626;Eni;45.4851997;12.2017511;;;Carrer Chiara & C. S.N.C.;Gasolio;1.924;SelfService;09/06/2022 08:03:30;07
8626;Eni;45.4851997;12.2017511;;;Carrer Chiara & C. S.N.C.;Gasolio;2.144;Servito;09/06/2022 08:03:30;08
8684;Eni;45.9600500;12.5121000;;;;Gasolio;1.944;SelfService;09/06/2022 19:37:08;08
8688;Agip;46.0406755;12.5418313;;;Ema.Tom di Quaia Elio e C. S.A.S.;Gasolio;1.969;SelfService;07/06/2022 11:31:26;08
8688;Agip;46.0406755;12.5418313;;;Ema.Tom di Quaia Elio e C. S.A.S.;Gasolio;2.179;Servito;07/06/2022 11:31:26;09
8854;Agip;46.1398348;13.2216678;;;Polli Cristian;Gasolio;1.969;SelfService;10/06/2022 06:57:28;08
8854;Agip;46.1398348;13.2216678;;;Polli Cristian;Gasolio;2.189;Servito;10/06/2022 06:57:28;09
9001;Q8;46.0630539;12.5977319;;;Servizi & Gestioni Italia S.R.L.;Gasolio;2.029;SelfService;10/06/2022 01:43:23;08
9002;Presani Marco;46.1000861;13.4423999;;;Servizi & Gestioni Italia S.R.L.;Gasolio;1.979;SelfService;10/06/2022 01:44:46;08
9038;Eni;46.3267802;13.1341130;;;Di Bernardo Delia & Alba S.N.C.;Gasolio;1.924;Servito;08/06/2022 08:41:24;07
9038;Eni;46.3267802;13.1341130;;;Di Bernardo Delia & Alba S.N.C.;Gasolio;1.924;SelfService;08/06/2022 08:41:24;07
9179;Fly;46.0926934;13.0730984;;;Lb di Lauzzana Rita;Gasolio;1.909;Servito;10/06/2022 07:36:19;07
9179;Fly;46.0926934;13.0730984;;;Lb di Lauzzana Rita;Gasolio;1.909;SelfService;10/06/2022 07:36:19;07
9331;Self Area 4004;45.6185557;13.8185004;;;Self Area 4004 di Riccobon Mauro;Gasolio;2.009;Servito;09/06/2022 11:40:03;08
9331;Self Area 4004;45.6185557;13.8185004;;;Self Area 4004 di Riccobon Mauro;Gasolio;2.009;SelfService;09/06/2022 11:40:03;08
9338;Petrol;45.9674240;12.9703690;;;Armani Marta;Gasolio;1.919;Servito;06/06/2022 21:39:30;07
9342;Oil Italia;45.7512701;13.6690771;;;Viola Ettore;Gasolio;1.939;Servito;10/06/2022 07:07:21;08
9405;Q8;45.2044264;12.2763473;;;Boscolo Agostini Cristina;Gasolio;1.969;Servito;09/06/2022 07:50:55;08
9405;Q8;45.2044264;12.2763473;;;Boscolo Agostini Cristina;Gasolio;1.969;SelfService;09/06/2022 07:50:55;08
9575;Tamoil;45.9652460;12.9644680;;;Tigi S.A.S. di Tribos Giovanni & C.;Gasolio;1.959;Servito;10/06/2022 07:44:12;08
9575;Tamoil;45.9652460;12.9644680;;;Tigi S.A.S. di Tribos Giovanni & C.;Gasolio;1.959;SelfService;10/06/2022 07:44:12;08
9737;Esso;45.6253684;13.7953265;;;Riva Stefano;Gasolio;1.969;Servito;09/06/2022 07:30:56;08
9737;Esso;45.6253684;13.7953265;;;Riva Stefano;Gasolio;1.969;SelfService;09/06/2022 07:30:56;08
9771;Q8;45.4492862;12.2028313;;;Agiollo Ennio;Gasolio;1.959;SelfService;08/06/2022 09:53:26;08
9834;Esso;46.1606724;13.0032206;;;Fioretto Mario;Gasolio;2.029;Servito;10/06/2022 07:45:37;08
9834;Esso;46.1606724;13.0032206;;;Fioretto Mario;Gasolio;2.029;SelfService;10/06/2022 07:45:37;08
9917;IP;46.0705516;13.1966348;;;Stazione di Servizio Ip di Bacinello Alfio e Mauro S.N.C.;Gasolio;1.929;Servito;09/06/2022 19:57:27;07
9985;Esso;45.9529400;12.7946310;;;Forte Maurizio e Bozzetto Raul S.N.C.;Gasolio;1.769;SelfService;07/04/2022 17:34:50;07
